media_id,media_type,character_name,actor_name,gender,order
60573,tv,Richard Hendriks,Thomas Middleditch,M,1
60573,tv,Donald 'Jared' Dunn,Zach Woods,M,3
60573,tv,Dinesh Chugtai,Kumail Nanjiani,M,4
60573,tv,Monica Hall,Amanda Crew,F,6
60573,tv,Laurie Bream,Suzanne Cryer,F,7
60573,tv,Becky,Rachel Rosenbloom,F,501
2388,tv,Stuart Alan Jones,Aidan Gillen,M,1
2388,tv,Nathan Maloney,Charlie Hunnam,M,2
2388,tv,Vince Tyler,Craig Kelly,M,3
57774,tv,Patrick,Jonathan Groff,M,2
57774,tv,Agustín,Frankie J. Alvarez,M,3
57774,tv,Dom,Murray Bartlett,M,4
57774,tv,Doris,Lauren Weedman,F,6
66573,tv,Eleanor Shellstrop,Kristen Bell,F,1
66573,tv,Michael,Ted Danson,M,2
66573,tv,Chidi Anagonye,William Jackson Harper,M,3
66573,tv,Tahani Al-Jamil,Jameela Jamil,F,4
66573,tv,Jason Mendoza,Manny Jacinto,M,5
66573,tv,Janet,D'Arcy Carden,F,6
63351,tv,Javier Peña,Pedro Pascal,M,1
63351,tv,Jorge Salcedo,Matias Varela,M,2
63351,tv,Gilberto Rodríguez Orejuela,Damián Alcázar,M,3
63351,tv,Maria Salazar,Andrea Londo,F,501
46896,tv,Klaus Mikaelson,Joseph Morgan,M,1
46896,tv,Elijah Mikaelson,Daniel Gillies,M,2
46896,tv,Hayley Marshall,Phoebe Tonkin,F,3
46896,tv,Marcel Gerard,Charles Michael Davis,M,4
46896,tv,Freya Mikaelson,Riley Voelkel,F,7
46896,tv,Hope Mikaelson,Danielle Rose Russell,F,501
62688,tv,Kara Danvers / Supergirl / Kara Zor-El,Melissa Benoist,F,1
62688,tv,Alex Danvers,Chyler Leigh,F,2
62688,tv,J'onn J'onzz / Hank Henshaw / Cyborg Superman,David Harewood,M,3
62688,tv,James Olsen / Guardian,Mehcad Brooks,M,4
62688,tv,Lena Luthor,Katie McGrath,F,5
62688,tv,Querl Dox / Brainiac-5,Jesse Rath,M,6
44217,tv,Ivar,Alex Høgh Andersen,M,1
44217,tv,Bjorn Lothbrok,Alexander Ludwig,M,2
44217,tv,Floki,Gustaf Skarsgård,M,3
44217,tv,Lagertha Lothbrok,Katheryn Winnick,F,6
44217,tv,Torvi,Georgia Hirst,F,10
44217,tv,Judith,Jennie Jacques,F,11
66786,tv,Lucy Preston,Abigail Spencer,F,1
66786,tv,Wyatt Logan,Matt Lanter,M,2
66786,tv,Rufus Carlin,Malcolm Barrett,M,3
66786,tv,Garcia Flynn,Goran Visnjic,M,4
66786,tv,Jiya,Claudia Doumit,F,5
66786,tv,Denise Christopher,Sakina Jaffrey,F,7
66292,tv,Madeline Mackenzie,Reese Witherspoon,F,1
66292,tv,Celeste Wright,Nicole Kidman,F,2
66292,tv,Jane Chapman,Shailene Woodley,F,3
66292,tv,Perry Wright,Alexander Skarsgård,M,4
66292,tv,Ed Mackenzie,Adam Scott,M,6
66292,tv,Nathan Carlson,James Tupper,M,8
54344,tv,Kevin Garvey,Justin Theroux,M,1
54344,tv,Nora Durst,Carrie Coon,F,2
54344,tv,Matt Jamison,Christopher Eccleston,M,3
54344,tv,Jill Garvey,Margaret Qualley,F,4
54344,tv,Tom Garvey,Chris Zylka,M,5
54344,tv,Laurie Garvey,Amy Brenneman,F,6
61118,tv,Jimmy Shive-Overly,Chris Geere,M,2
61118,tv,Gretchen Cutler,Aya Cash,F,3
61118,tv,Edgar Quintero,Desmin Borges,M,4
61118,tv,Lindsay Jillian,Kether Donohue,F,5
61014,tv,Dr. John Thackery,Clive Owen,M,2
61014,tv,Dr. Algernon Edwards,André Holland,M,3
61014,tv,Herman Barrow,Jeremy Bobb,M,4
61014,tv,Cornelia Robertson,Juliet Rylance,F,5
61014,tv,Lucy Elkins,Eve Hewson,F,6
61014,tv,Sister Harriet,Cara Seymour,F,9
61671,tv,Kimmy Schmidt,Ellie Kemper,F,1
61671,tv,Titus Andromedon,Tituss Burgess,M,2
61671,tv,Jacqueline Voorhees / White,Jane Krakowski,F,3
61671,tv,Lillian Kaushtupper,Carol Kane,F,4
63248,tv,Nick Wasicsko,Oscar Isaac,M,1
63248,tv,Leonard B. Sand,Bob Balaban,M,2
63248,tv,Angelo Martinelli,James Belushi,M,3
63248,tv,Billie Rowan,Dominique Fishback,F,5
63248,tv,Carmen Febles,Ilfenesh Hadera,F,6
63248,tv,Norma O'Neal,LaTanya Richardson Jackson,F,8
61381,tv,Andre 'Dre' Johnson,Anthony Anderson,M,1
61381,tv,Rainbow Johnson,Tracee Ellis Ross,F,2
61381,tv,"Andre Johnson, Jr.",Marcus Scribner,M,3
61381,tv,Jack Johnson,Miles Brown,M,5
61381,tv,Diane Johnson,Marsai Martin,F,6
61381,tv,Ruby,Jenifer Lewis,F,8
67026,tv,Tom Kirkman,Kiefer Sutherland,M,1
67026,tv,Jessica Kirkman,Natascha McElhone,F,2
67026,tv,Hannah Wells,Maggie Q,F,3
67026,tv,Seth Wheeler,Kal Penn,M,4
67026,tv,Aaron Shore,Adan Canto,M,5
67026,tv,Emily Rhodes,Italia Ricci,F,6
60948,tv,James Cole,Aaron Stanford,M,2
60948,tv,Cassandra Railly,Amanda Schull,F,3
60948,tv,Katarina Jones,Barbara Sukowa,F,6
60948,tv,Jennifer Goines,Emily Hampshire,F,7
60948,tv,Deacon,Todd Stashwick,M,501
60948,tv,Hannah,Brooke Williams,M,501
65495,tv,"Earnest ""Earn"" Marks",Donald Glover,M,1
65495,tv,"Alfred ""Paper Boi"" Miles",Brian Tyree Henry,M,2
65495,tv,Darius,Lakeith Stanfield,M,3
65495,tv,"Vanessa ""Van"" Keefer",Zazie Beetz,F,501
38472,tv,Jessica Jones,Krysten Ritter,F,1
38472,tv,"Patricia ""Trish"" Walker",Rachael Taylor,F,2
38472,tv,Malcolm Ducasse,Eka Darville,M,3
38472,tv,"Jeryn ""Jeri"" Hogarth",Carrie-Anne Moss,F,4
38472,tv,Oscar Arocho,J.R. Ramirez,M,5
38472,tv,Pryce Cheng,Terry Chen,M,7
54671,tv,Vanessa Ives,Eva Green,F,1
54671,tv,Ethan Chandler,Josh Hartnett,M,2
54671,tv,Sir Malcolm Murray,Timothy Dalton,M,3
54671,tv,Dr. Victor Frankenstein,Harry Treadaway,M,4
54671,tv,Lily / Brona Croft,Billie Piper,F,7
54671,tv,Madame Kali,Helen McCrory,F,9
65294,tv,Count Olaf,Neil Patrick Harris,M,1
65294,tv,Lemony Snicket,Patrick Warburton,M,2
65294,tv,Violet Baudelaire,Malina Weissman,F,3
65294,tv,Klaus Baudelaire,Louis Hynes,M,4
65294,tv,Sunny Baudelaire,Presley Smith,F,6
63247,tv,Dolores Abernathy,Evan Rachel Wood,F,1
63247,tv,Maeve Millay,Thandie Newton,F,2
63247,tv,Bernard Lowe,Jeffrey Wright,M,3
63247,tv,"Theodore ""Teddy"" Flood",James Marsden,M,4
63247,tv,Charlotte Hale,Tessa Thompson,F,5
63247,tv,Man in Black,Ed Harris,M,6
1973,tv,Jack Bauer,Kiefer Sutherland,M,1
1973,tv,Chloe O'Brian,Mary Lynn Rajskub,F,2
1973,tv,Kim Bauer,Elisha Cuthbert,F,3
1973,tv,Audrey Boudreau,Kim Raver,F,4
1973,tv,President James Heller,William Devane,M,5
1973,tv,Steve Navarro,Benjamin Bratt,M,7
46511,tv,Becky,Alexandra Roach,F,1
46511,tv,Ian Johnson,Nathan Stewart-Jarrett,M,2
46511,tv,Wilson Wilson,Adeel Akhtar,M,3
46511,tv,Grant Leetham,Oliver Woollford,M,4
46511,tv,Jessica Hyde,Fiona O'Shaughnessy,F,6
1426,tv,DCI John Luther,Idris Elba,M,1
1426,tv,DSU Martin Schenk,Dermot Crowley,M,8
1426,tv,Benny Silver,Michael Smiley,M,9
60574,tv,Tommy Shelby,Cillian Murphy,M,1
60574,tv,Arthur Shelby,Paul Anderson,M,2
60574,tv,Polly Gray,Helen McCrory,F,3
60574,tv,Ada Shelby,Sophie Rundle,F,4
60574,tv,John Shelby,Joe Cole,M,5
60574,tv,Esme Shelby,Aimee-Ffion Edwards,F,7
66732,tv,Joyce Byers,Winona Ryder,F,1
66732,tv,Jim Hopper,David Harbour,M,2
66732,tv,Mike Wheeler,Finn Wolfhard,M,3
66732,tv,Eleven / Jane,Millie Bobby Brown,F,4
66732,tv,Dustin Henderson,Gaten Matarazzo,M,5
66732,tv,Nancy Wheeler,Natalia Dyer,F,7
62264,tv,Ashley 'Ash' J. Williams,Bruce Campbell,M,1
62264,tv,Ruby Knowby,Lucy Lawless,F,2
62264,tv,Pablo Simon Bolivar,Ray Santiago,M,3
62264,tv,Kelly Maxwell,Dana DeLorenzo,F,4
62264,tv,Brandy Barr,Arielle O'Neill,M,501
62126,tv,Luke Cage,Mike Colter,M,1
62126,tv,Misty Knight,Simone Missick,F,2
62126,tv,Mariah Dillard,Alfre Woodard,F,4
62126,tv,Claire Temple,Rosario Dawson,F,6
62126,tv,Hernan ‘Shades’ Alvarez,Theo Rossi,M,501
62126,tv,John 'Bushmaster' McIver,Mustafa Shakir,M,501
64230,tv,Jesse Custer,Dominic Cooper,M,1
64230,tv,Tulip O'Hare,Ruth Negga,F,2
64230,tv,Cassidy,Joseph Gilgun,M,3
64230,tv,"Eugene ""Arseface"" Root",Ian Colletti,M,7
64230,tv,Gran’ma,Betty Buckley,F,501
63174,tv,Lucifer Morningstar,Tom Ellis,M,1
63174,tv,Chloe Decker,Lauren German,F,2
63174,tv,"Daniel ""Dan"" Espinoza",Kevin Alejandro,M,3
63174,tv,Amenadiel,D.B. Woodside,M,4
63174,tv,"Mazikeen ""Maze""",Lesley-Ann Brandt,F,5
63174,tv,Charlotte Richards,Tricia Helfer,F,7
60622,tv,Emmit Stussy / Ray Stussy,Ewan McGregor,M,1
60622,tv,Sy Feltz,Michael Stuhlbarg,M,2
60622,tv,Gloria Burgle,Carrie Coon,F,4
60622,tv,Nikki Swango,Mary Elizabeth Winstead,F,5
60622,tv,Moe Dammick,Shea Whigham,M,6
62643,tv,Ray Palmer / The Atom,Brandon Routh,M,1
62643,tv,Sara Lance / White Canary,Caity Lotz,F,2
62643,tv,Mick Rory / Heat Wave,Dominic Purcell,M,3
62643,tv,Gideon (voice),Amy Pemberton,F,4
62643,tv,Zari Adrianna Tomaz / Isis,Tala Ashe,F,5
1399,tv,Daenerys Targaryen,Emilia Clarke,F,1
1399,tv,Jon Snow,Kit Harington,M,2
1399,tv,Tyrion Lannister,Peter Dinklage,M,3
1399,tv,Cersei Lannister,Lena Headey,F,4
1399,tv,Jaime Lannister,Nikolaj Coster-Waldau,M,5
1399,tv,Sansa Stark,Sophie Turner,F,6
1402,tv,Rick Grimes,Andrew Lincoln,M,1
1402,tv,Daryl Dixon,Norman Reedus,M,2
1402,tv,Maggie Rhee,Lauren Cohan,F,3
1402,tv,Michonne,Danai Gurira,F,4
1402,tv,Carol Peletier,Melissa McBride,F,5
1402,tv,Eugene Porter,Josh McDermitt,M,7
1622,tv,Dean Winchester / Michael,Jensen Ackles,M,1
1622,tv,Sam Winchester,Jared Padalecki,M,2
1622,tv,Castiel,Misha Collins,M,3
1424,tv,Piper Chapman,Taylor Schilling,F,1
1424,tv,Alex Vause,Laura Prepon,F,2
1424,tv,Tasha 'Taystee' Jefferson,Danielle Brooks,F,3
1424,tv,Joe Caputo,Nick Sandow,M,12
19885,tv,Sherlock Holmes,Benedict Cumberbatch,M,1
19885,tv,John Watson,Martin Freeman,M,2
19885,tv,Greg Lestrade,Rupert Graves,M,3
19885,tv,Mrs. Hudson,Una Stubbs,F,6
19885,tv,Mary Morstan,Amanda Abbington,F,7
19885,tv,Irene Adler,Lara Pulver,F,13
1417,tv,Rachel Berry,Lea Michele,F,5
1417,tv,Santana Lopez,Naya Rivera,F,25
1417,tv,Tina Cohen-Chang,Jenna Ushkowitz,F,31
1417,tv,Artie Abrams,Kevin McHale,M,31
1417,tv,Kurt Hummel,Chris Colfer,M,31
1417,tv,Will Schuester,Matthew Morrison,M,33
44641,tv,Lol,Vicky McClure,F,1
44641,tv,Richard 'Woody' Woodford,Joseph Gilgun,M,2
44641,tv,Combo,Stephen Graham,M,3
44641,tv,Shaun Fields,Thomas Turgoose,M,4
44641,tv,Kelly,Chanel Cresswell,F,6
44641,tv,Cynth,Jo Hartley,F,7
42174,tv,Shaun Fields,Thomas Turgoose,M,1
42174,tv,Lol,Vicky McClure,F,2
42174,tv,Richard 'Woody' Woodford,Joseph Gilgun,M,3
42174,tv,Michael 'Milky',Andrew Shim,M,4
42174,tv,Smell,Rosamund Hanson,F,5
42174,tv,Trev,Danielle Watson,F,6
33933,tv,Richard 'Woody' Woodford,Joseph Gilgun,M,1
33933,tv,Lol,Vicky McClure,F,2
33933,tv,Combo,Stephen Graham,M,3
33933,tv,Shaun,Thomas Turgoose,M,4
33933,tv,Kelly,Chanel Cresswell,F,7
33933,tv,Trev,Danielle Watson,F,8
37680,tv,Harvey Specter,Gabriel Macht,M,1
37680,tv,Louis Litt,Rick Hoffman,M,2
37680,tv,Donna Paulsen,Sarah Rafferty,F,3
37680,tv,Alex Williams,Dulé Hill,M,4
37680,tv,Samantha Wheeler,Katherine Heigl,F,5
37680,tv,Katrina Bennett,Amanda Schull,F,6
1413,tv,Cordelia Goode / Billie Dean Howard / Venable,Sarah Paulson,F,1
1413,tv,Tate Langdon / Mr. Gallant,Evan Peters,M,2
1413,tv,Dinah Stevens,Adina Porter,F,3
1413,tv,Mallory,Billie Lourd,F,4
1413,tv,Michael Langdon,Cody Fern,M,6
1413,tv,John Henry Moore,Cheyenne Jackson,M,8
34307,tv,Fiona Gallagher,Emmy Rossum,F,1
34307,tv,Frank Gallagher,William H. Macy,M,2
34307,tv,Carl Gallagher,Ethan Cutkosky,M,3
34307,tv,Veronica Fisher,Shanola Hampton,F,4
34307,tv,Phillip 'Lip' Gallagher,Jeremy Allen White,M,5
34307,tv,Debbie Gallagher,Emma Kenney,F,7
62046,tv,Chanel Oberlin,Emma Roberts,F,1
62046,tv,Dr. Cassidy Cascade,Taylor Lautner,M,3
62046,tv,Hester Ulrich,Lea Michele,F,4
62046,tv,Chanel #5,Abigail Breslin,F,5
62046,tv,Dr. Brock Holt,John Stamos,M,9
62046,tv,Chamberlain Jackson,James Earl,M,10
44005,tv,David Murray,Justin Bartha,M,1
44005,tv,Bryan Collins,Andrew Rannells,M,2
44005,tv,Goldie Clemmons,Georgia King,F,3
44005,tv,Jane Forrest,Ellen Barkin,F,4
44005,tv,Rocky,NeNe Leakes,F,5
44005,tv,Clay Clemmons,Jayson Blair,M,7
1639,tv,Peter Petrelli,Milo Ventimiglia,M,1
1639,tv,Claire Bennet,Hayden Panettiere,F,2
1639,tv,Mohinder Suresh,Sendhil Ramamurthy,M,3
1639,tv,Hiro Nakamura,Masi Oka,M,4
1639,tv,Tracy Strauss,Ali Larter,F,9
1639,tv,Angela Petrelli,Cristine Rose,F,12
18165,tv,Stefan Salvatore,Paul Wesley,M,1
18165,tv,Damon Salvatore,Ian Somerhalder,M,2
18165,tv,Bonnie Bennett,Kat Graham,F,3
18165,tv,Caroline Forbes,Candice King,F,4
18165,tv,Enzo,Michael Malarkey,M,5
18165,tv,Trudy Sulez,Julia Vasi,F,501
3475,tv,Kit Porter,Pam Grier,F,1
3475,tv,Alice Pieszecki,Leisha Hailey,F,2
3475,tv,Jodi Lerner,Marlee Matlin,F,3
3475,tv,Moira/Max Sweeney,Daniela Sea,M,8
3475,tv,Mark Wayland,Eric Lively,M,13
3475,tv,Tim Haspel,Eric Mabius,M,14
44856,tv,Franky Doyle,Nicole da Silva,M,13
44856,tv,Vera Bennett,Kate Atkinson,F,14
44856,tv,Liz Birdsworth,Celia Ireland,F,15
44856,tv,Will Jackson,Robbie Magasiva,M,18
44856,tv,Bridget Westfall,Libby Tanner,F,24
44856,tv,Joan Ferguson,Pamela Rabe,M,501
2850,tv,,Victoria Alcock,M,1
2850,tv,,Kika Mirylees,M,2
2850,tv,,Helen Fraser,F,3
2850,tv,,Linda Henry,F,4
2850,tv,,Tracey Wilkinson,F,5
2850,tv,,Victoria Bush,M,6
47665,tv,Captain Flint,Toby Stephens,M,1
47665,tv,John Silver,Luke Arnold,M,2
47665,tv,Eleanor Guthrie,Hannah New,F,3
47665,tv,Max,Jessica Parker Kennedy,F,4
47665,tv,Jack Rackham,Toby Schmitz,M,5
47665,tv,Anne Bonny,Clara Paget,F,7
61306,tv,Jeanne Biron,Ève Landry,M,4
61306,tv,Caroline Laplante,Salomé Corbo,F,19
61306,tv,Nancy Prévost,Debbie Lynch-White,F,23
61306,tv,Marie Lamontagne,Guylaine Tremblay,F,501
61306,tv,Normand Despins,François Papineau,M,501
61306,tv,Georges Ste-Marie,Paul Doucet,M,501
62823,tv,Emma Duvall,Willa Fitzgerald,F,1
62823,tv,Audrey Jensen,Bex Taylor-Klaus,F,2
62823,tv,Brooke Maddox,Carlson Young,F,3
62823,tv,Noah Foster,John Karna,M,4
62823,tv,Kieran Wilcox,Amadeus Serafini,M,7
62823,tv,Gustavo Acosta,Santiago Segura,M,11
46880,tv,Callie Jacob,Maia Mitchell,F,1
46880,tv,Brandon Foster,David Lambert,M,2
46880,tv,Mariana Foster,Cierra Ramirez,F,3
46880,tv,Jesus Foster,Noah Centineo,M,4
46880,tv,Jude Jacob,Hayden Byerly,M,5
46880,tv,Lena Adams,Sherri Saum,F,6
1101,tv,Angela Chase,Claire Danes,F,1
1101,tv,Jordan Catalano,Jared Leto,M,2
1101,tv,Brian Krakow,Devon Gummersall,M,3
1101,tv,Rayanne Graff,A. J. Langer,F,4
1101,tv,Enrique Vasquez,Wilson Cruz,M,5
1101,tv,Patty Chase,Bess Armstrong,F,6
52,tv,Eric Forman,Topher Grace,M,1
52,tv,Donna Pinciotti,Laura Prepon,F,2
52,tv,Jackie Burkhart,Mila Kunis,F,3
52,tv,Steven Hyde,Danny Masterson,M,4
52,tv,Michael Kelso,Ashton Kutcher,M,5
52,tv,Kitty Forman,Debra Jo Rupp,F,7
43082,tv,Various Characters,Keegan-Michael Key,M,1
43082,tv,Various Characters,Jordan Peele,M,2
42282,tv,Hannah Horvath,Lena Dunham,F,1
42282,tv,Marnie Michaels,Allison Williams,F,2
42282,tv,Shoshanna Shapiro,Zosia Mamet,F,3
42282,tv,Adam Sackler,Adam Driver,M,5
31917,tv,Spencer Hastings,Troian Bellisario,F,1
31917,tv,Hanna Marin,Ashley Benson,F,2
31917,tv,Aria Montgomery,Lucy Hale,F,3
31917,tv,Caleb Rivers,Tyler Blackburn,M,6
31917,tv,Ezra Fitz,Ian Harding,M,7
31917,tv,Toby Cabanaugh,Keegan Allen,M,10
48891,tv,Jake Peralta,Andy Samberg,M,1
48891,tv,Captain Ray Holt,Andre Braugher,M,2
48891,tv,Terry Jeffords,Terry Crews,M,3
48891,tv,Amy Santiago,Melissa Fumero,F,4
48891,tv,Rosa Diaz,Stephanie Beatriz,F,6
4087,tv,Dana Scully,Gillian Anderson,F,1
4087,tv,Fox Mulder,David Duchovny,M,2
4087,tv,Walter Skinner,Mitch Pileggi,M,3
4087,tv,Cigarette Smoking Man,William B. Davis,M,4
95,tv,Buffy Summers,Sarah Michelle Gellar,F,1
95,tv,Willow Rosenberg,Alyson Hannigan,F,2
95,tv,Rupert Giles,Anthony Stewart Head,M,3
95,tv,Dawn Summers,Michelle Trachtenberg,F,4
95,tv,Spike,James Marsters,M,6
95,tv,Xander Harris,Nicholas Brendon,M,8
605,tv,Sabrina Spellman,Melissa Joan Hart,F,1
605,tv,Salem Saberhagen (voice),Nick Bakay,M,2
605,tv,Harvey Kinkle,Nate Richert,M,3
605,tv,Morgan Cavanaugh,Elisa Donovan,F,420
605,tv,Roxie King,Soleil Moon Frye,F,422
1398,tv,Tony Soprano,James Gandolfini,M,1
1398,tv,Carmela Soprano,Edie Falco,F,2
1398,tv,Meadow Soprano,Jamie-Lynn Sigler,F,3
1398,tv,A.J. Soprano,Robert Iler,M,4
1398,tv,Jennifer Melfi,Lorraine Bracco,M,5
14315,tv,Hannah 'Belle' Baxter,Billie Piper,F,1
14315,tv,Ben,Iddo Goldberg,M,2
14315,tv,Poppy,Lily James,F,6
14315,tv,Stephanie Charlton,Cherie Lunghi,F,501
14315,tv,Detective Sergeant Harry Keegan,Paul Nicholls,M,501
1274,tv,Nate Fisher,Peter Krause,M,1
1274,tv,David Fisher,Michael C. Hall,M,2
1274,tv,Ruth Fisher,Frances Conroy,F,3
1274,tv,Claire Fisher,Lauren Ambrose,F,4
1274,tv,Federico Diaz,Freddy Rodríguez,M,5
1274,tv,Brenda Chenowith,Rachel Griffiths,F,7
3322,tv,Tobias Beecher,Lee Tergesen,M,1
3322,tv,Augustus Hill,Harold Perrineau,M,2
3322,tv,Ryan O'Reily,Dean Winters,M,3
3322,tv,Sister Peter Marie Reimondo,Rita Moreno,F,8
46331,tv,"Dale ""Barbie"" Barbara",Mike Vogel,M,1
46331,tv,Julia Shumway,Rachelle Lefevre,F,2
46331,tv,Junior Rennie,Alexander Koch,M,3
46331,tv,Sam Verdreaux,Eddie Cahill,M,4
46331,tv,Eva Sinclair,Kylie Bunbury,F,7
46331,tv,Norrie Calvert-Hill,Mackenzie Lintz,F,127
1395,tv,Serena van der Woodsen,Blake Lively,F,2
1395,tv,Blair Waldorf,Leighton Meester,F,3
1395,tv,Dan Humphrey,Penn Badgley,M,4
1395,tv,Nate Archibald,Chace Crawford,M,5
1395,tv,Chuck Bass,Ed Westwick,M,6
1395,tv,Lily van der Woodsen,Kelly Rutherford,F,7
62822,tv,Anita / Mia,Gemma Chan,F,1
62822,tv,Niska,Emily Berrington,F,2
62822,tv,Leo Elster,Colin Morgan,M,3
62822,tv,Max,Ivanno Jeremiah,M,4
62822,tv,Laura Hawkins,Katherine Parkinson,F,5
62822,tv,Joe Hawkins,Tom Goodman-Hill,M,6
62195,tv,Claire Bennigan,Lily Rabe,F,2
62195,tv,Wes Lawrence,Barry Sloane,M,3
62195,tv,John Doe,Milo Ventimiglia,M,4
62195,tv,Jessup Rollins,Derek Webster,M,5
62195,tv,Lena Lawrence,Kristen Connolly,F,6
62195,tv,Minx Lawrence,Kylie Rogers,F,7
62560,tv,Elliot Alderson,Rami Malek,M,1
62560,tv,Mr. Robot,Christian Slater,M,2
62560,tv,Angela Moss,Portia Doubleday,F,3
62560,tv,Darlene,Carly Chaikin,F,4
62560,tv,"Special Agent Dominique ""Dom"" DiPierro",Grace Gummer,F,5
62560,tv,Whiterose,BD Wong,M,7
4604,tv,Clark Kent,Tom Welling,M,1
4604,tv,Tess Mercer,Cassidy Freeman,F,4
4604,tv,Chloe Sullivan,Allison Mack,F,22
4604,tv,Lois Lane,Erica Durance,F,470
4604,tv,Oliver Queen,Justin Hartley,M,488
42295,tv,Peter Rumancek,Landon Liboiron,M,1
42295,tv,Roman Godfrey,Bill Skarsgård,M,2
42295,tv,Olivia Godfrey,Famke Janssen,F,3
42295,tv,Shelley Godfrey,Madeleine Martin,F,4
42295,tv,Annie,Camille De Pazzis,F,6
42295,tv,Dr. Johann Pryce,Joel de la Fuente,M,9
2673,tv,Ryan Atwood,Ben McKenzie,M,1
2673,tv,Seth Cohen,Adam Brody,M,2
2673,tv,Summer Roberts,Rachel Bilson,F,3
2673,tv,Sandy Cohen,Peter Gallagher,M,4
2673,tv,Kirsten Cohen,Kelly Rowan,F,5
2673,tv,Julie Cooper,Melinda Clarke,F,6
7225,tv,Merlin,Colin Morgan,M,1
7225,tv,Gwen,Angel Coulby,F,2
7225,tv,Arthur,Bradley James,M,3
7225,tv,Morgana,Katie McGrath,F,4
7225,tv,Gaius,Richard Wilson,M,5
5639,tv,Ned,Lee Pace,M,1
5639,tv,Charlotte Charles,Anna Friel,F,2
5639,tv,Emerson Cod,Chi McBride,M,3
5639,tv,Olive Snook,Kristin Chenoweth,F,4
5639,tv,Lily Charles,Swoosie Kurtz,F,5
5639,tv,Narrator (voice),Jim Dale,M,7
1920,tv,Special Agent Dale Cooper,Kyle MacLachlan,M,1
1920,tv,Laura Palmer / Maddy Ferguson,Sheryl Lee,F,2
1920,tv,Audrey Horne,Sherilyn Fenn,F,3
1920,tv,Shelly Johnson,Mädchen Amick,F,4
1920,tv,"Robert ""Bobby"" Briggs",Dana Ashbrook,M,5
1920,tv,Deputy Andy Brennan,Harry Goaz,M,7
424,tv,Jack Harkness,John Barrowman,M,1
424,tv,Gwen Cooper,Eve Myles,F,2
424,tv,Jilly Kitzinger,Lauren Ambrose,F,7
424,tv,Esther Drummond,Alexa Havins,F,8
424,tv,Rex Matheson,Mekhi Phifer,M,9
424,tv,Oswald Danes,Bill Pullman,M,10
2710,tv,Charlie Kelly,Charlie Day,M,1
2710,tv,Dennis Reynolds,Glenn Howerton,M,2
2710,tv,Mac McDonald,Rob McElhenney,M,3
2710,tv,Deandra Reynolds,Kaitlin Olson,F,4
2316,tv,Michael Scott,Steve Carell,M,1
2316,tv,Dwight Schrute,Rainn Wilson,M,2
2316,tv,Jim Halpert,John Krasinski,M,3
2316,tv,Pam Halpert,Jenna Fischer,F,4
2316,tv,Angela Martin,Angela Kinsey,F,6
2316,tv,Phyllis Lapin-Vance,Phyllis Smith,F,11
32815,tv,Jimmy Chance,Lucas Neff,M,1
32815,tv,Sabrina,Shannon Woodward,F,2
32815,tv,Virginia Chance,Martha Plimpton,F,3
32815,tv,Burt Chance,Garret Dillahunt,M,4
32815,tv,Maw Maw,Cloris Leachman,F,5
32815,tv,Barney Hughes,Gregg Binkley,M,6
61664,tv,Lito Rodriguez,Miguel Ángel Silvestre,M,2
61664,tv,Wolfgang Bogdanow,Max Riemelt,M,3
61664,tv,Nomi Marks,Jamie Clayton,F,4
61664,tv,Bak sun,Bae Doo-na,F,6
61664,tv,Will Gorski,Brian J. Smith,M,7
61664,tv,Riley Blue,Tuppence Middleton,F,8
2382,tv,Lindsay Weir,Linda Cardellini,F,1
2382,tv,Sam Weir,John Francis Daley,M,2
2382,tv,Daniel Desario,James Franco,M,3
2382,tv,Neal Schweiber,Samm Levine,M,4
2382,tv,Jean Weir,Becky Ann Baker,F,9
2382,tv,Kim Kelly,Busy Philipps,F,10
4589,tv,Michael Bluth,Jason Bateman,M,1
4589,tv,Lindsay Bluth Fünke,Portia de Rossi,F,2
4589,tv,Gob Bluth,Will Arnett,M,3
4589,tv,George Michael Bluth,Michael Cera,M,4
4589,tv,Maeby Fünke,Alia Shawkat,F,5
4589,tv,Lucille Bluth,Jessica Walter,F,8
1100,tv,"Theodore ""Ted"" Evelyn Mosby",Josh Radnor,M,1
1100,tv,Marshall Eriksen,Jason Segel,M,2
1100,tv,"Robin Charles Scherbatsky, Jr.",Cobie Smulders,F,3
1100,tv,"Barnabus ""Barney"" Stinson",Neil Patrick Harris,M,4
1100,tv,Lily Aldrin,Alyson Hannigan,F,5
8592,tv,Leslie Knope,Amy Poehler,F,1
8592,tv,Ben Wyatt,Adam Scott,M,2
8592,tv,Ron Swanson,Nick Offerman,M,3
8592,tv,April Ludgate,Aubrey Plaza,F,5
8592,tv,Tom Haverford,Aziz Ansari,M,6
1407,tv,Carrie Mathison,Claire Danes,F,1
1407,tv,Saul Berenson,Mandy Patinkin,M,2
1407,tv,Elizabeth Keane,Elizabeth Marvel,F,501
1407,tv,Max Piotrowski,Maury Sterling,M,501
1407,tv,David Wellington,Linus Roache,M,501
1421,tv,Claire Dunphy,Julie Bowen,F,1
1421,tv,Phil Dunphy,Ty Burrell,M,2
1421,tv,Mitchell Pritchett,Jesse Tyler Ferguson,M,3
1421,tv,Cameron Tucker,Eric Stonestreet,M,4
1421,tv,Gloria Delgado-Pritchett,Sofía Vergara,F,5
1421,tv,Haley Dunphy,Sarah Hyland,F,7
